DrugName	PSS
Alirocumab	0.14439409722861882
Lindane	0.14422625766315716
Icatibant	0.1440003660722776
Defibrotide	0.14127011434918085
Adenosine	0.14127011434918085
L-Carnitine	0.13785320341115614
Vincristine	0.13358204106779703
Cabazitaxel	0.13341400084061097
Ondansetron	0.13279562009051238
Levomethadyl Acetate	0.13005284552548285
Glutathione	0.1259418011932293
L-Aspartic Acid	0.12479397408037994
Vilazodone	0.12123086695955212
Alverine	0.12123086695955212
L-Cysteine	0.11935525359701324
Alprenolol	0.11610528298520294
Cytarabine	0.11434095659387385
Oxprenolol	0.1135421336095536
Levobunolol	0.1135421336095536
Nadolol	0.1135421336095536
Acebutolol	0.1135421336095536
Nebivolol	0.1135421336095536
Celiprolol	0.1135421336095536
Atenolol	0.1135421336095536
Pirbuterol	0.1135421336095536
Bisoprolol	0.1135421336095536
Salbutamol	0.1135421336095536
Metoprolol	0.1135421336095536
Carteolol	0.1135421336095536
Metipranolol	0.1135421336095536
Dobutamine	0.1135421336095536
Isoetarine	0.1135421336095536
Betaxolol	0.1135421336095536
Timolol	0.1135421336095536
Phylloquinone	0.11222847571078041
Doxazosin	0.10543960544046811
Alfuzosin	0.10543960544046811
Terazosin	0.10543960544046811
Abatacept	0.10281391035485508
Belatacept	0.10281391035485508
Cladribine	0.10226296294493809
Etoposide	0.09706472606287375
Dactinomycin	0.09706472606287375
Dexrazoxane	0.09706472606287375
Daunorubicin	0.09706472606287375
Vigabatrin	0.09568655258476866
Progabide	0.09568655258476866
Epirubicin	0.09567753891423789
Oxacillin	0.09546933121752939
Phenoxymethylpenicillin	0.09546933121752939
Benzylpenicillin	0.09546933121752939
Lucanthone	0.09409993800838039
Vortioxetine	0.09326575892451529
Penbutolol	0.09304276171505828
Pindolol	0.09304276171505828
Filgrastim	0.09251214170414118
Pegfilgrastim	0.09251214170414118
Thioridazine	0.089869082313067
Lacosamide	0.08952379198691593
Perhexiline	0.08846257245980546
Azelaic Acid	0.0883521946302622
Monobenzone	0.0883521946302622
Equilin	0.0866637174140605
C1 Esterase Inhibitor (Human)	0.08659906627126954
Benzthiazide	0.08539107149906057
Streptomycin	0.08483761919545715
Carbetocin	0.08324954554695775
Belimumab	0.08142077142236491
Isosorbide Dinitrate	0.07923126159603587
Nitroprusside	0.07923126159603587
Erythrityl Tetranitrate	0.07923126159603587
Nitroglycerin	0.07923126159603587
Amyl Nitrite	0.07923126159603587
L-Alanine	0.07884585946525802
Enalapril	0.0780259635637967
Ramipril	0.0780259635637967
Quinapril	0.0780259635637967
Perindopril	0.0780259635637967
Benazepril	0.0780259635637967
Cilazapril	0.0780259635637967
Rescinnamine	0.0780259635637967
Trandolapril	0.0780259635637967
Spirapril	0.0780259635637967
Fosinopril	0.0780259635637967
Rifampicin	0.07784395322334751
Bupranolol	0.07604798127960391
Fenoterol	0.07604798127960391
Arbutamine	0.07604798127960391
Bevantolol	0.07569475573970207
Bopindolol	0.07464614469598735
Propranolol	0.07464614469598735
Doxycycline	0.0744085773417023
Folic Acid	0.07400656233663354
Tretinoin	0.07381865252494253
Buspirone	0.07254323553704839
Methylergometrine	0.07247785633398639
Prazosin	0.07029307029364522
Pentagastrin	0.06928396204760005
L-Proline	0.06917507821821371
Ribostamycin	0.06875516118455315
Dipivefrin	0.06630554545051809
Disulfiram	0.06622615368459625
Aliskiren	0.06497849526284666
Remikiren	0.06497849526284666
Alendronate	0.0648504805630246
Phenelzine	0.06454682767216195
Rifaximin	0.06359060562575991
Rilpivirine	0.06359060562575991
Sertindole	0.061333180290875235
Thiamylal	0.060766534327833875
Mycophenolic acid	0.06044583900365662
Mycophenolate mofetil	0.06044583900365662
Ceritinib	0.06026985598256966
Alectinib	0.06026985598256966
Pipotiazine	0.060017290244839566
Phenylpropanolamine	0.05991241931048318
Sumatriptan	0.059451350744903826
Zolmitriptan	0.059451350744903826
Naratriptan	0.059451350744903826
Imiquimod	0.05791795730665839
Minaprine	0.05447734300022724
Acetohydroxamic Acid	0.05325780256079615
Azithromycin	0.05240169193563393
Indapamide	0.0509840590358149
Ceftriaxone	0.05031193263206827
Mercaptopurine	0.049706890829032374
L-Asparagine	0.04963812324624512
Proguanil	0.0492783447360623
Pyrimethamine	0.0492783447360623
Trimetrexate	0.0492783447360623
Methotrexate	0.0492783447360623
Acetophenazine	0.048166817117053354
Cinitapride	0.04792605242178801
Flibanserin	0.04791189850037336
Molindone	0.04786163238766814
Nelarabine	0.047853592825604786
Moexipril	0.046964234920342775
Lisinopril	0.046964234920342775
Paroxetine	0.04607660051397704
Oseltamivir	0.046059569308042655
N-Acetyl-D-glucosamine	0.045899058032788015
Labetalol	0.04569323643203141
Lanreotide	0.04273835594050376
Miglitol	0.04259669980254042
Canagliflozin	0.0421784826645808
Oxytocin	0.041624772773478126
Acepromazine	0.04001152682989278
Thioproperazine	0.04001152682989278
Nesiritide	0.03961563079801799
Thiothixene	0.039612672394896124
Rizatriptan	0.03885794041437148
Oprelvekin	0.03870520281643064
Eletriptan	0.037577502260755895
Amlexanox	0.03684723415352167
Octreotide	0.03644396992854423
Pasireotide	0.03644396992854423
Almotriptan	0.035107254786935
Frovatriptan	0.035107254786935
Urofollitropin	0.03502389285266546
Follitropin beta	0.03502389285266546
L-Lysine	0.03402428458076188
Brexpiprazole	0.0335182663292094
Ridogrel	0.033140350764297326
Glisoxepide	0.03294133636842597
Bleomycin	0.03252160249412028
Rotigotine	0.031086786996997573
Bacitracin	0.03014755872256723
Methysergide	0.02989841474008345
Pemetrexed	0.029712567013039464
Pralatrexate	0.029712567013039464
Trimethoprim	0.029712567013039464
Hexachlorophene	0.029637639733656917
Triflupromazine	0.028808862645391693
Cefotaxime	0.02860857186547908
Flupentixol	0.0285386713362226
Vapreotide	0.02851738115596096
Esmolol	0.02816846342364418
Practolol	0.02816846342364418
Lurasidone	0.028162207764516615
Acarbose	0.027197339728526723
Vedolizumab	0.02710460366620069
Cabergoline	0.027008944274703125
Ramelteon	0.025693786872744845
Tasimelteon	0.025693786872744845
Mephentermine	0.02550300209232419
Carfilzomib	0.025419585445051622
Dimethyl fumarate	0.024582307399217004
Ergotamine	0.0243181729145164
Thiamine	0.024182146437026368
Propericiazine	0.024159318489101533
Fludarabine	0.02392694715935695
Clofarabine	0.02392694715935695
Alizapride	0.023855777900121326
Prochlorperazine	0.023855777900121326
Tetrabenazine	0.023855777900121326
Bromopride	0.023855777900121326
Cycrimine	0.023855339496425477
Pirenzepine	0.023855339496425477
Propantheline	0.023855339496425477
Oxyphenonium	0.023855339496425477
Flavoxate	0.023855339496425477
Bethanechol	0.023855339496425477
Trospium	0.023855339496425477
Clidinium	0.023855339496425477
Cyclopentolate	0.023855339496425477
Dicyclomine	0.023855339496425477
Mesoridazine	0.023180080425351017
Norepinephrine	0.022953492374634885
Droxidopa	0.022953492374634885
Donepezil	0.022504113764618486
Cyclobenzaprine	0.022504113764618486
Apomorphine	0.022166401669502074
Lisuride	0.022166401669502074
Ropinirole	0.022166401669502074
Pramipexole	0.022166401669502074
Suvorexant	0.021544706406272176
Nivolumab	0.021321532505002894
Pembrolizumab	0.021321532505002894
Amifostine	0.019465671566879336
Levodopa	0.019275222199590936
Ergoloid mesylate	0.018938691342294072
Tafluprost	0.01892144714354101
Latanoprost	0.01892144714354101
Travoprost	0.01892144714354101
Cinalukast	0.018575738561401673
Zafirlukast	0.018575738561401673
Pergolide	0.01833597461418722
Potassium Chloride	0.018221299639749763
Tranylcypromine	0.017974382042985855
Isocarboxazid	0.017974382042985855
Selegiline	0.017974382042985855
Pargyline	0.017974382042985855
Sodium stibogluconate	0.01768092206376919
Topotecan	0.01768092206376919
Irinotecan	0.01768092206376919
Dihydroergotamine	0.017553765485858002
Bromocriptine	0.01739408408385188
Agomelatine	0.01712935220984096
Bifonazole	0.01710342178892868
Metoclopramide	0.015917864720131143
Carbachol	0.01591315872469817
Niacin	0.01590619463609368
Tiotropium	0.015903559664283154
Diphenidol	0.015903559664283154
Ipratropium bromide	0.015903559664283154
Glycopyrrolate	0.015903559664283154
Succinylcholine	0.015903559664283154
Oxybutynin	0.015903559664283154
Oxyphencyclimine	0.015903559664283154
Anisotropine Methylbromide	0.015903559664283154
Pilocarpine	0.015903559664283154
Methylscopolamine bromide	0.015903559664283154
Linaclotide	0.01502933732912901
Febuxostat	0.014619780673671577
Allopurinol	0.014619780673671577
Cysteamine	0.012512851925329853
Rocuronium	0.011942068338834651
Gallamine Triethiodide	0.011942068338834651
Doxacurium chloride	0.011942068338834651
Biperiden	0.011942068338834651
Metocurine	0.011942068338834651
Amisulpride	0.011935526479714536
Sulpiride	0.011927888950060254
Domperidone	0.011927888950060254
Droperidol	0.011927888950060254
Methantheline	0.011927669748212544
Cevimeline	0.011927669748212544
Tropicamide	0.011927669748212544
Mepenzolate	0.011927669748212544
Procyclidine	0.011927669748212544
Hyoscyamine	0.011927669748212544
Bimatoprost	0.0116024512334519
Remoxipride	0.011590040212675484
L-Ornithine	0.011431731425336135
Mebendazole	0.010259730369273948
Albendazole	0.010259730369273948
Capecitabine	0.0101469336535642
Trifluridine	0.0101469336535642
Leucovorin	0.0101469336535642
Floxuridine	0.0101469336535642
Fluorouracil	0.0101469336535642
Scopolamine	0.009918141325169081
Methyclothiazide	0.009874803282521882
Brinzolamide	0.009874803282521882
Methazolamide	0.009874803282521882
Diclofenamide	0.009874803282521882
Methocarbamol	0.009874803282521882
Dorzolamide	0.009874803282521882
Ethinamate	0.009874803282521882
Ribavirin	0.009732835783439435
Homatropine Methylbromide	0.009542135798569955
Solifenacin	0.009542135798569955
Trihexyphenidyl	0.009542135798569955
Atropine	0.009542135798569955
Darifenacin	0.009542135798569955
Umeclidinium	0.009542135798569955
Aclidinium	0.009542135798569955
Cryptenamine	0.009542135798569955
Tolterodine	0.009542135798569955
Metixene	0.009542135798569955
Fesoterodine	0.009542135798569955
Fenoldopam	0.009237819906394851
Alpha-1-proteinase inhibitor	0.009022742944673109
Vancomycin	0.008627090969928452
Raltitrexed	0.008514987445986187
Metreleptin	0.008094128168944349
Pancuronium	0.007961378892556374
Pipecuronium	0.007961378892556374
Mivacurium	0.007961378892556374
Lomitapide	0.007345433305773849
Reboxetine	0.006705395710277402
Guanadrel	0.006705395710277402
Debrisoquin	0.006705395710277402
Guanethidine	0.006705395710277402
Ceruletide	0.006410643665344764
Romiplostim	0.006301583955850571
Eltrombopag	0.006301583955850571
Succinic acid	0.0056519215188158495
Chlorothiazide	0.005488630461545501
Probenecid	0.0051545340466073375
Gemcitabine	0.0050734668267821345
Quinethazone	0.004847244744968353
Galantamine	0.004096011808062689
Dutasteride	0.0037941669554712363
Finasteride	0.0037941669554712363
Ardeparin	0.0037087408264478406
Sulodexide	0.0037087408264478406
Secretin	0.003487350329637703
Vitamin A	0.0033972459058830844
Levonordefrin	0.0033526978551385632
Ephedrine	0.0033526978551385632
Obinutuzumab	0.0032610383287563424
Eslicarbazepine acetate	0.0031863283534769296
Saxagliptin	0.003096186936770372
Vildagliptin	0.003096186936770372
Linagliptin	0.003096186936770372
Sitagliptin	0.003096186936770372
Alogliptin	0.003096186936770372
Halazepam	0.0028206201583356708
Oxazepam	0.0028206201583356708
Chlordiazepoxide	0.0028206201583356708
Prazepam	0.0028206201583356708
Ethchlorvynol	0.0028206201583356708
Glutethimide	0.0028206201583356708
Meprobamate	0.0028206201583356708
Clobazam	0.0028206201583356708
Quazepam	0.0028206201583356708
Midazolam	0.0028206201583356708
Flurazepam	0.0028206201583356708
Bromazepam	0.0028206201583356708
Alprazolam	0.0028206201583356708
Flumazenil	0.0028206201583356708
Estazolam	0.0028206201583356708
Methyprylon	0.0028206201583356708
Cefazolin	0.0025861113113659026
Gadopentetate dimeglumine	0.002464979136925377
Dacarbazine	0.002464979136925377
Phendimetrazine	0.0022351319034258363
Pentolinium	0.0020527480855877444
Quinine	0.0020354141027365846
Eplerenone	0.0020163347169940347
Clorazepate	0.001987827868928508
Diazepam	0.001987827868928508
Clonazepam	0.001987827868928508
Eszopiclone	0.001987827868928508
Temazepam	0.001987827868928508
Lorazepam	0.001987827868928508
Triazolam	0.001987827868928508
Flunitrazepam	0.001987827868928508
Etomidate	0.0018804134388903811
Didanosine	0.001611936947660197
Moclobemide	0.0014330408625953038
Propofol	0.0014103100791678627
Lactose	0.0013820649797646265
Salmon Calcitonin	0.0013820649797646263
Polythiazide	0.001102457640569342
Metolazone	0.001102457640569342
Brentuximab vedotin	0.0010897601621226703
Rabeprazole	0.0010598025762530944
Esomeprazole	0.0010598025762530944
Omeprazole	0.0010598025762530944
Pantoprazole	0.0010598025762530944
Botulinum Toxin Type B	0.0010598025762530944
Lansoprazole	0.0010598025762530944
Mirabegron	0.0010598025762530937
Benzoic Acid	0.0010199146442959924
Primaquine	0.0010026717730388269
Ezogabine	0.0008270356867400737
Adinazolam	0.0008119443347403474
Cinolazepam	0.0008119443347403474
Zolpidem	0.0008119443347403474
Clotiazepam	0.0008119443347403474
Fludiazepam	0.0008119443347403474
Lipoic Acid	0.0006164842270596104
Zopiclone	0.0005671033691259305
Capromab	0.000543972361246481
Tranilast	0.0005006226525334367
Velaglucerase alfa	0.0005006226525334367
Methoxamine	0.0004606883265882202
Midodrine	0.0004606883265882202
Phenylephrine	0.0004606883265882202
Tamsulosin	0.0004606883265882202
Dapiprazole	0.0004606883265882202
Silodosin	0.0004606883265882202
Vinorelbine	0.00033611237337593034
Ketazolam	0.0003223404319399674
Zaleplon	0.0003223404319399674
Chlormezanone	0.0003223404319399674
Oxymetazoline	0.00023041994684334168
Clonidine	0.00023041994684334168
Xylometazoline	0.00023041994684334168
Colchicine	0.00016813290986268352
Carbidopa	0.00015786199945361834
Clotrimazole	0.00013682104941686648
Methyldopa	7.893099972680917e-05
Netupitant	7.545743926390274e-05
Aprepitant	7.545743926390274e-05
Exenatide	4.2538804089851105e-05
Albiglutide	4.2538804089851105e-05
Dulaglutide	4.2538804089851105e-05
Prucalopride	4.2538804089851105e-05
Liraglutide	4.2538804089851105e-05
Vecuronium	2.8792335500940846e-05
Atracurium besylate	2.8792335500940846e-05
Mecamylamine	2.8792335500940846e-05
Cisatracurium besylate	2.8792335500940846e-05
Decamethonium	2.8792335500940846e-05
Tubocurarine	2.8792335500940846e-05
Glucagon recombinant	2.126940204492555e-05
Tetrahydrofolic acid	2.1975693125868e-07
Flupirtine	0.0
Carmustine	0.0
Naphazoline	0.0
Diphemanil Methylsulfate	0.0
Lorcaserin	0.0
Brimonidine	0.0
Dyclonine	0.0
Hydralazine	0.0
Cytisine	0.0
Ticlopidine	0.0
Guanabenz	0.0
Roxatidine acetate	0.0
Rimonabant	0.0
Varenicline	0.0
Lamotrigine	0.0
Tetryzoline	0.0
Bupivacaine	0.0
Tizanidine	0.0
Carboprost Tromethamine	0.0
Tacrolimus	0.0
Famotidine	0.0
Ranitidine	0.0
Guanfacine	0.0
Clopidogrel	0.0
Prasugrel	0.0
Metaraminol	0.0
Benzocaine	0.0
Oxybuprocaine	0.0
Proparacaine	0.0
Mepivacaine	0.0
Atovaquone	0.0
Nabilone	0.0
Levobupivacaine	0.0
Lofexidine	0.0
Apraclonidine	0.0
Dexmedetomidine	0.0
Isometheptene	0.0
Ticagrelor	0.0
Nicergoline	0.0
Captodiame	0.0
Betazole	0.0
Cangrelor	0.0
Isopropamide	0.0
Nizatidine	0.0
Ergonovine	0.0
Hydroxyurea	0.0
Cimetidine	0.0
Phentolamine	0.0
Fingolimod	0.0
Teriflunomide	0.0
Ursodeoxycholic acid	0.0
Dronabinol	0.0
Methacholine	0.0
Ropivacaine	0.0
Etidronic acid	0.0
Vindesine	0.0
